Random waveform, supplied seed
Total number of intervals = 258 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412, 65030, 79278, 47544, 105368, 58181, 56960, 14849, 63672, 48289, 11797, 10781, 49362, 102119, 46213, 97025, 18351, 21426, 43013, 67376, 36043, 6255, 102499, 26263, 56974, 40869, 46514, 11431, 58600, 68058, 54502, 64022, 52142, 101375)
Average QPS expected = 57503
Timestamp start: 1778015476138
Timestamp end: 1778017276484

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      286.1   142.3    86.8   134.2   147.3   266.5   321.0   352.2   375.7   404.3   446.1   510.1   681.9  1296.7  2873.5  51093.3    51197
read      294.1   175.0    86.8   132.3   145.2   264.3   323.4   358.9   387.0   423.8   471.8   555.1   817.0  1712.2  4686.1  59553.4    59442
read      283.0   129.2    86.8   140.1   154.7   271.6   317.4   341.8   360.2   382.1   411.8   464.8   608.9  1276.3  3456.5  35610.6    35654
read      335.2   282.8    86.8   134.8   148.9   264.9   333.6   382.3   428.5   489.0   572.8   739.5  1506.0  2872.8  7378.1  78883.4    78747
read      285.8   144.7    86.8   137.8   151.5   271.1   320.2   347.3   367.9   392.5   427.1   486.7   658.6  1320.1  2626.4  42244.0    42212
read      295.8   165.5    86.8   134.6   148.5   271.5   328.5   361.8   387.6   420.8   465.7   540.6   761.2  1548.1  3178.1  52580.9    52488
read      281.8   117.2    93.8   139.6   153.9   271.6   317.0   341.4   359.6   381.2   411.2   465.4   605.7  1155.7  2278.5  36953.0    36950
read      283.2   136.6    86.8   154.9   175.0   270.2   306.7   326.5   340.9   359.1   383.3   426.9   629.3  1503.3  5312.9  16799.4    16762
read      636.1   969.1    86.8   150.7   172.5   312.5   386.7   446.7   517.8   768.9  1619.8  2818.0  4959.7  7861.8  8850.3  79444.4    79473
read      260.9   113.9    86.8   132.3   145.1   248.1   301.4   326.5   343.1   363.0   388.1   429.6   549.2   855.0  3041.6  61401.1    61431
read      272.7   166.4    86.8   133.2   146.4   241.8   297.9   327.9   348.6   373.6   407.9   478.9   803.1  2066.6  3934.0  87044.0    87172
read      345.1   363.5    86.8   144.7   161.9   278.4   337.7   373.2   401.9   442.1   504.8   639.5  2034.2  4115.3  8040.1 108304.3   108181
read      260.8   118.3    86.8   131.6   144.1   238.0   294.8   323.7   343.5   366.6   396.2   450.7   635.8  1041.3  2075.9  80575.4    80515
read      266.8    93.5    93.8   142.7   157.3   266.3   304.4   322.4   335.5   349.4   368.9   399.5   485.8   792.8  2374.2  37322.7    37149
read      263.1    90.4   101.3   162.1   181.2   255.6   281.7   296.0   307.5   319.4   338.1   368.8   492.5  1279.6  1963.1  13488.7    13444
read      325.1   258.3    86.8   134.6   148.4   267.3   333.3   377.1   416.0   467.8   539.8   679.3  1323.0  2700.4  7204.7  72103.9    72057
read      302.4   185.7    86.8   136.8   150.3   264.6   326.8   365.0   396.0   438.3   497.4   590.1   879.2  1779.8  4537.4  70036.4    70041
read      304.2   219.6    86.8   138.4   152.5   256.1   313.8   346.7   373.1   408.9   472.3   634.3  1158.5  2336.1  5304.4  90260.1    90162
read      269.2   114.7    86.8   138.1   151.3   260.9   308.8   331.9   346.9   366.0   390.4   432.4   564.1   972.5  2925.5  52168.0    52082
read      275.2   111.4    93.8   154.8   172.6   271.5   303.5   319.8   332.8   346.1   366.9   398.8   496.6  1154.8  3490.6  24288.3    24258
read      308.7   199.2    86.8   137.2   150.7   264.5   328.4   367.8   401.2   449.0   511.8   614.9  1007.5  2110.5  3764.0  72008.6    72013
read      288.6   155.6    86.8   136.1   149.5   266.4   323.1   355.0   379.3   409.4   453.5   521.8   696.7  1320.2  4129.4  57970.9    58012
read      294.2   152.3    86.8   139.8   153.7   273.4   326.5   356.2   378.5   405.6   446.9   509.2   757.1  1611.0  2944.8  45522.0    45398
read      299.0   171.4    86.8   138.5   152.1   273.1   329.7   363.2   389.0   422.3   466.3   538.7   778.9  1876.6  4570.1  50126.6    50177
read      291.7   126.3    93.8   148.0   163.5   278.3   323.5   348.2   367.5   390.7   423.3   478.0   648.1  1324.7  2012.6  34593.0    34504
read      324.5   237.4    86.8   137.7   151.6   270.2   336.0   378.9   417.0   467.3   535.2   656.1  1306.7  2469.8  4310.3  65909.1    66010
read      346.3   298.2    93.8   140.9   155.7   275.0   343.8   394.4   441.2   503.6   587.9   745.1  1509.2  3186.4  7774.0  73943.9    73937
read      300.7   164.4    93.8   137.6   150.9   271.5   330.6   366.3   394.6   432.4   483.2   567.5   803.9  1548.7  3814.0  55208.4    55020
read      300.6   168.4    93.8   138.2   151.6   272.8   331.3   366.4   394.0   430.1   477.9   558.5   786.4  1568.8  4788.8  53242.3    53235
read      367.8   410.1    86.8   143.1   159.8   275.0   335.9   372.6   403.3   450.8   540.2   895.7  2279.7  4348.1  7941.4  97392.9    97743
read      234.7   100.8    93.8   165.4   179.8   228.6   246.5   255.9   264.3   272.6   285.9   306.3   359.4  1239.5  3950.4   5434.0     5419
read      265.0   104.1    86.8   163.0   182.4   256.8   283.3   297.8   310.0   322.8   341.9   373.7   500.0  1230.0  3151.7  14788.4    14764
read      259.0   111.3   101.3   167.8   184.5   246.6   270.9   285.4   295.4   309.6   327.2   359.7   575.1  1337.5  3883.4   7497.4     7451
read      324.7   204.8    86.8   141.0   156.1   287.8   353.8   395.3   429.0   469.2   524.7   612.9   894.6  2370.2  5166.6  48037.7    48208
read      269.6    98.5   101.3   162.7   181.8   261.5   289.9   305.7   316.6   330.7   347.2   381.4   520.8  1277.9  2330.3  16083.3    16149
read      545.9   802.4    86.8   148.8   167.8   306.8   381.1   437.0   494.1   590.4  1175.7  2371.1  4047.0  7703.5  9438.2  78926.1    78989
read      260.1    85.5    93.8   157.6   176.3   258.3   284.2   297.6   308.5   319.4   335.8   360.1   422.8   884.9  2909.5  18934.6    18886
read      318.6   265.0    86.8   136.9   150.6   263.3   327.8   369.2   404.5   456.4   526.3   643.4  1194.6  3351.8  7934.7  76015.7    75954
read      277.6   124.3    86.8   138.0   151.6   268.5   316.2   341.0   359.2   380.3   407.7   457.6   585.5  1058.3  2515.4  44457.4    44409
read      289.8   173.6   101.3   158.3   179.5   273.8   309.0   328.4   342.2   360.4   384.4   427.8   630.1  2686.8  5912.4  16392.3    16431
read      664.6   951.7    86.8   164.5   190.5   334.8   418.8   488.8   564.9  1067.1  1674.3  2825.7  4614.4  7862.9  9263.6  85658.1    85707
read      263.7   112.5    86.8   133.9   146.8   253.4   304.5   328.7   344.5   364.0   388.7   430.0   555.0   911.4  2134.5  58292.0    58253
read      319.5   279.3    86.8   141.9   158.0   266.8   322.7   355.7   380.7   414.1   467.8   599.8  1497.0  3387.9  7635.4 103810.3   103867
read      262.5   101.7    86.8   153.1   171.2   260.9   288.3   303.2   313.9   326.2   342.3   368.6   442.7   855.1  4218.3  21711.9    21604
read      274.6   169.5    86.8   133.4   146.8   241.6   297.1   327.4   348.5   374.1   410.4   490.2   877.8  1975.2  3547.6  90504.6    90401
read      274.1   161.5    86.8   133.6   146.8   244.7   300.7   330.5   351.4   376.0   410.7   484.7   813.3  1820.6  3680.0  84505.6    84467
read      283.9   193.0    86.8   136.3   150.3   246.0   300.5   330.8   352.8   379.7   419.5   508.7  1041.0  2314.1  4319.8  99590.4    99700
read      266.3    90.8    86.8   145.4   160.8   266.1   300.1   317.1   329.4   342.8   362.2   392.5   480.2   862.3  2360.9  32169.7    32052
read      266.2   110.3    93.8   152.4   171.4   257.3   286.1   302.3   314.5   329.3   347.8   386.4   568.2  1530.2  2619.4  18198.3    18173
read      296.1   168.6    86.8   134.4   148.1   263.4   323.6   358.9   387.0   424.7   477.6   570.4   851.6  1763.1  3514.7  67835.1    67789
read      297.2   182.5    86.8   137.5   151.3   272.0   327.8   359.2   383.1   413.3   457.6   535.2   786.1  1932.1  7118.4  51763.7    51929
read      329.5   324.1    86.8   138.4   152.6   260.8   320.9   356.7   385.2   426.8   507.9   717.8  1661.0  3833.8  7861.9  83872.4    83850
read      260.2    83.6   101.3   159.0   177.5   259.0   284.4   297.7   308.4   319.1   335.3   359.6   423.0   708.0  3231.3  18587.0    18614
read      292.0   147.4    93.8   149.9   165.8   277.9   319.6   342.8   360.7   382.1   412.4   469.2   665.7  1581.3  2887.3  29250.9    29315
read      505.1   615.5    86.8   172.9   201.6   355.6   444.7   503.1   547.1   603.5   698.8  1482.5  3492.7  7190.4  8640.5 108191.0   108090
read      271.6    99.7    93.8   152.1   168.9   269.7   301.7   317.8   329.6   342.5   361.6   392.6   496.2  1093.7  2674.9  26961.6    27024
read      310.1   189.9    93.8   140.4   154.8   278.4   334.1   366.6   392.9   428.6   479.3   573.7   987.3  2115.7  4275.9  49896.3    49907
read      258.3   106.3    93.8   170.9   188.2   247.7   270.4   283.7   293.2   305.9   321.0   349.6   530.1  1348.0  3857.6   9170.1     9150
read      337.8   189.5    93.8   146.2   164.2   307.8   377.0   418.5   449.3   483.2   526.3   591.8   909.3  1921.6  4235.3  34271.9    34328
read      333.7   201.5    86.8   140.0   155.0   289.3   361.6   410.0   450.3   497.6   560.6   665.0  1001.3  1909.1  3791.0  51762.9    51881
read      270.1    98.1   101.3   163.2   182.9   261.7   290.2   306.3   317.4   332.0   349.9   385.8   514.9  1339.1  2970.7  14570.3    14569
read      576.4   832.8    86.8   149.6   170.8   316.3   396.0   461.8   526.1   633.4  1421.5  2560.6  4090.0  7737.9  8986.1  81556.0    81517
read      275.7   160.7    86.8   134.9   148.1   246.7   303.2   332.5   353.0   377.4   411.9   484.4   806.8  1947.8  3472.9  78758.4    78694
read      292.5   225.2    86.8   137.4   151.1   249.9   305.1   335.7   358.2   385.8   426.7   528.6  1233.9  2740.9  6021.0  93596.4    93409
read      269.7    98.4    93.8   143.0   157.6   267.3   307.6   327.0   340.2   356.2   375.1   409.6   509.8   925.4  2216.0  39206.7    39093
read      273.7   106.7    93.8   159.3   177.9   265.7   295.5   312.5   324.1   339.3   359.9   395.7   538.5  1369.6  3145.4  18820.9    18729
read      349.5   326.5    86.8   137.8   151.8   270.6   340.8   391.6   439.5   501.5   585.4   762.4  1748.2  3605.0  7686.0  70845.4    70818
read      282.5   103.9    93.8   157.7   175.4   273.6   309.3   328.6   342.2   360.1   383.5   427.2   564.4  1289.9  2103.8  21858.9    21942
read      426.8   523.3    93.8   146.1   164.2   292.3   360.4   404.4   447.0   512.3   663.7  1408.4  2804.5  6162.1  8158.4  92014.7    91810
read      274.3   104.0    93.8   147.8   162.9   270.5   310.0   329.6   342.7   359.3   379.6   415.9   529.3   994.0  2809.7  39502.4    39588
read      299.9   158.7    93.8   144.8   159.9   278.3   328.7   357.5   379.4   406.8   449.3   519.3   782.5  1669.2  4022.2  40935.6    40957
read      329.5   245.8    86.8   138.4   152.2   273.7   340.3   385.7   424.7   474.2   541.1   671.0  1338.2  2550.3  5763.7  62785.3    62645
read      279.0   127.6    93.8   162.6   182.9   264.5   295.7   314.1   327.7   344.0   370.5   423.8   617.3  1415.7  4950.3  15545.9    15539
read      491.8   497.2    86.8   174.2   202.4   366.5   454.5   513.4   563.8   634.2   772.5  1394.3  2745.6  5136.1  8088.3 107613.9   107672
read      277.4   118.5    93.8   146.9   163.1   269.8   304.8   322.8   337.1   354.0   378.0   429.8   602.7  1363.5  3198.4  33021.0    32954
read      282.4   137.3    86.8   138.3   152.2   264.9   314.6   340.1   359.2   382.3   416.7   491.5   718.2  1506.9  2755.6  58893.4    58866
read      274.3   103.9    93.8   153.5   171.4   265.6   296.5   314.2   327.1   343.0   366.8   411.5   573.1  1368.7  2027.7  23803.6    23739
read      315.7   202.8    86.8   136.7   151.0   276.5   339.3   379.4   412.3   454.9   508.9   608.6   989.4  2240.9  4837.8  54809.7    54701
read      327.7   235.6    86.8   137.1   151.2   275.6   342.0   387.5   426.5   475.7   541.5   667.4  1240.3  2344.4  6149.9  60717.9    60706
read      352.9   310.3    86.8   139.4   154.1   276.1   347.8   401.4   451.3   512.8   595.8   771.2  1690.3  3186.6  7703.9  72360.3    72350
read      318.5   207.3    86.8   138.2   152.1   276.3   340.8   383.6   419.0   464.3   524.9   629.2   997.6  2012.0  5729.5  58566.4    58661
read      295.4   143.0    93.8   144.9   160.5   277.8   325.3   352.7   373.3   399.7   437.1   499.8   682.4  1483.6  3877.0  34929.9    34912
read      492.3   572.1    86.8   164.1   189.8   344.5   429.6   487.5   535.6   603.3   752.7  1521.5  3303.6  6444.9  9301.2 103158.1   103268
read      269.7   104.3    93.8   143.2   157.5   267.3   305.7   324.3   337.6   352.9   372.4   405.6   519.8  1096.9  3088.5  38578.0    38703
read      281.5   200.5    86.8   135.1   148.3   245.0   301.5   331.5   352.6   378.1   414.4   495.5  1000.9  2404.5  4674.3  83344.3    83358
read      267.6   124.7    86.8   136.3   149.1   255.1   306.4   330.8   346.8   366.9   392.4   436.2   582.8  1262.9  3738.8  57312.0    57408
read      291.1   218.1    86.8   137.9   151.4   251.9   307.8   337.9   360.0   387.1   427.0   527.2  1095.7  2634.2  5015.1  86856.0    86837
read      268.3    95.5    93.8   146.4   161.3   267.5   302.9   319.9   332.8   346.0   365.9   396.4   489.8   942.6  2192.9  33339.0    33517
read      318.4   237.7    86.8   137.4   150.6   266.1   330.0   369.7   403.3   454.1   523.3   640.9  1277.5  2575.9  6140.0  66202.9    66204
read      336.0   289.4    86.8   140.1   154.5   270.5   333.9   373.8   409.2   465.2   555.1   724.5  1555.5  2993.3  7493.0  73541.1    73758
read      342.0   294.3    86.8   147.9   165.2   282.9   341.9   377.2   404.8   445.1   510.5   672.7  1693.1  3311.5  7573.7  99764.6    99742
read      349.8   332.8    86.8   150.1   168.1   285.9   344.6   381.5   410.8   452.0   514.4   657.4  1866.6  3683.1  7875.4 109546.1   109462
read      291.8   211.6    86.8   139.0   152.9   251.6   306.4   336.4   358.9   386.6   427.8   533.8  1116.1  2461.3  5077.7  94368.3    94453
read      266.7   100.1    86.8   140.4   153.9   263.7   306.7   327.1   340.8   357.4   377.3   412.1   506.8   771.0  2582.6  44193.9    44096
read      320.3   280.1    86.8   142.8   158.9   266.8   322.5   355.4   380.4   413.8   466.6   597.3  1544.3  3304.9  7554.2 100224.7   100467
read      244.5    88.6   101.3   167.8   184.8   239.9   259.7   270.2   277.7   288.2   300.1   320.5   373.8  1215.6  3771.5   8550.9     8576
read      308.9   195.1    86.8   137.1   150.4   269.0   330.2   367.2   397.6   441.6   501.9   610.5  1011.4  2024.9  3720.3  59373.6    59359
read      249.0    87.8   109.4   169.5   185.9   242.2   263.2   273.9   283.6   294.1   309.4   333.3   412.3  1234.9  3583.6   7621.1     7614
read      319.6   221.3    86.8   138.0   151.4   272.4   337.5   379.4   415.4   461.6   523.2   635.0  1143.0  2280.0  5677.5  60185.1    60329
read      307.2   186.6    86.8   141.5   155.9   278.8   333.2   365.3   390.5   423.6   467.9   548.0   896.5  2227.6  4807.4  43847.6    43762
read      333.8   276.9    86.8   138.7   152.6   272.8   340.0   385.7   426.3   479.8   554.1   687.2  1412.8  3021.3  7949.7  67138.7    67038
read      281.6   116.8    93.8   149.2   165.7   272.5   310.9   331.3   345.4   364.6   390.1   435.1   588.5  1197.4  3568.2  25953.4    26095
read      324.4   233.7    86.8   135.8   149.6   267.5   335.1   380.8   422.2   475.7   548.4   684.3  1269.1  2280.5  3750.9  71117.1    71173
read      451.7   536.9    86.8   160.2   183.0   324.0   398.9   449.9   491.2   546.1   640.5  1317.9  3328.8  5581.6  8100.8 109141.4   109276
read      252.2    81.4   101.3   162.6   181.2   249.7   271.8   284.4   293.0   303.8   316.9   339.6   399.8   872.1  3176.9  13186.9    13150
read      266.5   120.4    86.8   134.5   147.4   252.6   304.9   329.9   346.4   366.9   393.0   438.0   594.3  1329.7  2550.6  61434.0    61250
read      271.7   162.6    86.8   133.5   146.6   242.0   298.0   327.7   348.2   373.1   406.1   477.2   787.5  1859.9  3833.4  84439.4    84472
read      273.8   158.3    86.8   134.1   147.3   245.1   301.2   330.5   350.9   375.1   409.6   484.7   787.5  1850.0  3260.0  82130.9    82226
read      266.2    89.9    93.8   149.2   165.2   266.2   297.6   313.6   324.6   338.3   355.6   383.7   464.4   802.4  2480.3  27641.7    27671
read      361.8   412.2    86.8   141.5   157.5   270.7   331.1   367.7   397.5   441.5   525.0   857.7  2328.5  4467.7  7997.4  98798.3    98736
read      308.4   273.6    86.8   140.3   155.5   258.3   313.0   343.9   367.9   398.3   446.1   555.8  1477.3  3277.8  7705.6 106254.3   106314
read      313.2   286.1    86.8   140.8   156.0   260.8   316.3   347.4   372.1   402.9   454.8   577.9  1494.2  3440.0  7832.5 105127.4   105027
read      284.3   181.5    80.4   137.2   151.0   248.8   303.5   333.5   355.8   383.2   423.4   514.9   982.4  2112.6  4003.2  96800.4    96867
read      273.1   151.8    86.8   134.8   148.4   242.6   298.3   328.3   349.9   375.4   411.8   488.8   810.1  1556.6  3375.8  89529.0    89493
read      268.9   111.5    86.8   139.6   153.4   262.0   308.4   330.5   345.0   363.3   386.0   424.5   542.9   955.0  3393.6  50544.4    50538
read      271.7   102.6    93.8   153.4   171.4   265.7   297.2   314.6   327.3   342.5   364.3   400.0   521.5  1017.9  2301.1  22204.7    22083
read      296.0   180.5    86.8   136.1   149.7   271.8   326.5   358.4   382.9   413.8   457.5   528.2   761.8  2025.9  5085.0  48692.7    48618
read      334.5   326.1    86.8   139.7   154.7   262.6   321.9   358.6   388.2   431.4   519.2   746.9  1734.0  3678.0  7787.3  94207.3    94298
read      265.7   127.8    86.8   133.7   146.5   250.5   304.1   329.9   346.9   367.8   394.5   441.5   596.9  1018.5  4317.0  63521.4    63579
read      264.5   119.2    86.8   133.1   146.0   248.8   303.2   329.3   346.6   368.0   395.0   442.9   591.7  1011.4  2226.2  64566.4    64573
read      270.6   145.6    80.4   133.4   146.5   245.2   301.6   330.4   350.0   373.3   404.2   469.3   720.6  1703.5  3204.3  77178.1    77178
read      267.3    92.4    93.8   148.6   164.1   267.2   299.9   316.3   328.1   341.3   359.5   388.8   470.4   828.0  2418.0  29840.6    29824
read      305.6   234.1    86.8   135.5   149.0   264.0   324.7   360.3   388.6   427.8   485.2   587.0  1059.1  2678.2  8081.8  64416.4    64495
read      277.4   156.2    93.8   153.2   171.3   266.0   298.4   316.4   329.9   345.2   368.6   411.1   629.0  1429.5  4140.9  20820.9    20917
read      371.9   402.3    86.8   141.5   157.3   276.3   342.7   387.4   429.3   498.4   618.1   893.5  2120.2  4834.4  8026.3  85655.4    85651
read      267.6   128.5    86.8   134.5   147.4   252.1   305.6   331.3   348.2   369.1   396.5   448.6   607.8  1196.8  3660.7  61926.7    61935
read      268.6   113.2    86.8   137.9   150.9   261.2   307.9   330.1   344.9   363.5   387.1   427.7   564.3  1137.0  2732.8  50170.4    50216
read      329.4   305.4    86.8   134.2   147.6   262.3   328.6   372.0   409.5   461.5   533.2   678.9  1638.3  3514.3  7659.7  72291.9    72251
read      325.2   262.8    86.8   134.7   148.2   263.6   331.3   376.0   416.0   469.2   540.8   679.9  1405.1  2834.2  7045.2  71585.7    71798
read      275.2   134.1    93.8   153.7   172.4   264.4   296.3   314.2   327.0   342.6   365.0   402.7   578.6  1723.1  4540.3  19687.0    19701
read      311.7   176.8    93.8   149.4   167.9   292.1   343.3   371.7   392.8   419.0   453.7   504.6   748.5  2061.2  7305.5  24972.1    24952
read      566.0   842.9    86.8   147.6   167.4   307.7   379.6   434.7   493.3   607.7  1368.6  2573.4  4135.3  7756.0  9587.9  81652.7    81838
read      266.8   117.2    93.8   151.2   167.4   265.9   296.9   312.9   323.6   337.1   353.6   381.0   455.7   857.2  5046.7  26762.6    26648
read      285.9   145.7    93.8   149.7   166.4   270.5   308.3   328.6   343.5   363.8   392.0   450.4   750.6  1699.4  3533.3  24843.1    24837
